Module Name,File Path,Language,Lines of Code,Total Lines,File Size,Last Modified,Primary Purpose
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldDataCsv/Help.cshtml",Razor,27,27,1280,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldDataCsv/Options.cshtml",Razor,93,96,4853,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldDate/Design.cshtml",Razor,30,29,1624,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldDate/Display.cshtml",Razor,28,27,1628,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldDate/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldDate/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldDate/Options.cshtml",Razor,83,84,4393,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldDateTime/Design.cshtml",Razor,30,29,1650,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldDateTime/Display.cshtml",Razor,28,27,1654,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldDateTime/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldDateTime/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldDateTime/Options.cshtml",Razor,83,84,4405,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldEmail/Design.cshtml",Razor,30,29,1644,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldEmail/Display.cshtml",Razor,28,27,1648,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldEmail/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldEmail/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldEmail/Options.cshtml",Razor,86,88,4576,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldFile/Design.cshtml",Razor,25,24,1551,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldFile/Display.cshtml",Razor,24,23,1542,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldFile/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldFile/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldFile/Options.cshtml",Razor,83,84,4342,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldGuid/Design.cshtml",Razor,25,24,1474,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldGuid/Display.cshtml",Razor,23,22,1479,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldGuid/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldGuid/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldGuid/Options.cshtml",Razor,80,81,4214,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldHidden/Design.cshtml",Razor,17,16,682,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldHidden/Display.cshtml",Razor,12,11,474,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldHidden/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldHidden/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldHidden/Options.cshtml",Razor,24,27,982,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldHtml/Design.cshtml",Razor,26,25,1551,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldHtml/Display.cshtml",Razor,24,23,1542,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldHtml/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldHtml/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldHtml/Options.cshtml",Razor,89,90,4799,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldIcon/Design.cshtml",Razor,25,24,1481,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldIcon/Display.cshtml",Razor,23,22,1474,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldIcon/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldIcon/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldIcon/Options.cshtml",Razor,72,73,3801,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldImage/Design.cshtml",Razor,28,27,1719,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldImage/Display.cshtml",Razor,26,25,1709,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldImage/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldImage/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldImage/Options.cshtml",Razor,104,106,5301,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldMultiFileUpload/Design.cshtml",Razor,29,28,1910,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldMultiFileUpload/Display.cshtml",Razor,27,26,1891,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldMultiFileUpload/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldMultiFileUpload/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldMultiFileUpload/Options.cshtml",Razor,109,112,5546,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldMultiSelect/Design.cshtml",Razor,36,36,1977,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldMultiSelect/Display.cshtml",Razor,35,35,2128,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldMultiSelect/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldMultiSelect/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldMultiSelect/Options.cshtml",Razor,101,104,5702,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldNumber/Design.cshtml",Razor,26,25,1588,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldNumber/Display.cshtml",Razor,24,23,1581,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldNumber/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldNumber/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldNumber/Options.cshtml",Razor,94,95,4793,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldPassword/Design.cshtml",Razor,30,29,1641,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldPassword/Display.cshtml",Razor,28,27,1645,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldPassword/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldPassword/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldPassword/Options.cshtml",Razor,91,92,4670,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldPercent/Design.cshtml",Razor,31,30,1719,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldPercent/Display.cshtml",Razor,29,28,1722,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldPercent/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldPercent/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldPercent/Options.cshtml",Razor,97,98,4975,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldPhone/Design.cshtml",Razor,30,29,1641,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldPhone/Display.cshtml",Razor,28,27,1645,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldPhone/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldPhone/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldPhone/Options.cshtml",Razor,86,87,4575,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldRadioList/Design.cshtml",Razor,25,24,1561,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldRadioList/Display.cshtml",Razor,23,22,1554,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldRadioList/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldRadioList/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldRadioList/Options.cshtml",Razor,76,79,4081,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldSelect/Design.cshtml",Razor,36,37,2056,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldSelect/Display.cshtml",Razor,35,36,2146,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldSelect/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldSelect/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldSelect/Options.cshtml",Razor,103,106,5731,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldText/Design.cshtml",Razor,26,25,1492,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldText/Display.cshtml",Razor,23,22,1516,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldText/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldText/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldText/Options.cshtml",Razor,89,90,4668,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldTextarea/Design.cshtml",Razor,25,24,1519,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldTextarea/Display.cshtml",Razor,23,22,1512,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldTextarea/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldTextarea/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldTextarea/Options.cshtml",Razor,83,84,4354,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldTime/Design.cshtml",Razor,30,29,1618,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldTime/Display.cshtml",Razor,28,27,1622,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldTime/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldTime/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldTime/Options.cshtml",Razor,83,84,4393,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldUrl/Design.cshtml",Razor,30,29,1606,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldUrl/Display.cshtml",Razor,28,27,1610,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldUrl/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldUrl/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldUrl/Options.cshtml",Razor,83,86,4392,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcForm/Design.cshtml",Razor,10,9,353,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcForm/Display.cshtml",Razor,36,35,1581,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcForm/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcForm/Help.cshtml",Razor,2,6,73,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcForm/Options.cshtml",Razor,50,58,2273,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcGrid/Design.cshtml",Razor,111,110,6401,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcGrid/Display.cshtml",Razor,67,68,3457,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcGrid/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcGrid/Help.cshtml",Razor,1,3,169,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcGrid/Options.cshtml",Razor,137,142,6835,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcGridFilterField/Design.cshtml",Razor,90,89,4654,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcGridFilterField/Display.cshtml",Razor,90,89,4654,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcGridFilterField/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcGridFilterField/Help.cshtml",Razor,4,5,107,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcGridFilterField/Options.cshtml",Razor,55,56,2298,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcHtmlBlock/Design.cshtml",Razor,10,9,305,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcHtmlBlock/Display.cshtml",Razor,10,9,282,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcHtmlBlock/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcHtmlBlock/Help.cshtml",Razor,4,5,107,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcHtmlBlock/Options.cshtml",Razor,20,20,798,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcJavaScriptBlock/Design.cshtml",Razor,11,10,339,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcJavaScriptBlock/Display.cshtml",Razor,12,11,305,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcJavaScriptBlock/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcJavaScriptBlock/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcJavaScriptBlock/Options.cshtml",Razor,11,11,470,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcLazyLoad/Design.cshtml",Razor,12,11,364,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcLazyLoad/Display.cshtml",Razor,20,20,752,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcLazyLoad/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcLazyLoad/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcLazyLoad/Options.cshtml",Razor,18,22,718,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcModal/Design.cshtml",Razor,15,15,571,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcModal/Display.cshtml",Razor,49,51,2007,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcModal/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcModal/Help.cshtml",Razor,27,27,1280,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcModal/Options.cshtml",Razor,36,37,1553,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcPageHeader/Design.cshtml",Razor,32,32,1614,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcPageHeader/Display.cshtml",Razor,88,91,3717,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcPageHeader/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcPageHeader/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcPageHeader/Options.cshtml",Razor,58,66,2667,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcRepeater/Design.cshtml",Razor,20,22,621,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcRepeater/Display.cshtml",Razor,73,75,3012,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcRepeater/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcRepeater/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcRepeater/Options.cshtml",Razor,30,35,1329,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcRow/Design.cshtml",Razor,113,114,9037,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcRow/Display.cshtml",Razor,259,259,16384,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcRow/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcRow/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcRow/Options.cshtml",Razor,105,115,5963,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcSection/Design.cshtml",Razor,15,15,745,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcSection/Display.cshtml",Razor,30,30,1338,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcSection/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcSection/Help.cshtml",Razor,1,0,31,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcSection/Options.cshtml",Razor,53,54,2688,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcTabNav/Design-Pills.cshtml",Razor,98,102,3050,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcTabNav/Design-Tabs.cshtml",Razor,104,106,3262,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcTabNav/Display-Pills.cshtml",Razor,206,211,7552,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcTabNav/Display-Tabs.cshtml",Razor,212,214,8019,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcTabNav/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcTabNav/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcTabNav/Options.cshtml",Razor,43,44,1778,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcValidation/Design.cshtml",Razor,10,9,288,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcValidation/Display.cshtml",Razor,14,13,539,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcValidation/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcValidation/Help.cshtml",Razor,4,5,107,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcValidation/Options.cshtml",Razor,20,20,820,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/RenderHook/RenderHook.cshtml",Razor,7,6,190,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/ScreenMessage/Default.cshtml",Razor,22,22,692,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/SearchNav/SearchNav.Default.cshtml",Razor,25,25,724,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/SidebarMenu/SidebarMenu.cshtml",Razor,19,18,557,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/SiteMenu/SiteMenu.cshtml",Razor,30,31,639,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/ToobarMenu/ToobarMenu.cshtml",Razor,16,15,439,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/UserMenu/UserMenu.cshtml",Razor,12,12,338,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/UserNav/UserNav.Default.cshtml",Razor,56,59,1689,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Pages/ApplicationHome.cshtml",Razor,32,33,1149,2025-11-19,"Page Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Pages/ApplicationNode.cshtml",Razor,32,33,1171,2025-11-19,"Page Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Pages/Dev.cshtml",Razor,39,46,1122,2025-11-19,"Page Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Pages/Index.cshtml",Razor,33,39,1117,2025-11-19,"Page Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Pages/RecordCreate.cshtml",Razor,32,37,1170,2025-11-19,"Page Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Pages/RecordDetails.cshtml",Razor,32,35,1181,2025-11-19,"Page Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Pages/RecordList.cshtml",Razor,32,34,1166,2025-11-19,"Page Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Pages/RecordManage.cshtml",Razor,32,36,1182,2025-11-19,"Page Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Pages/RecordRelatedRecordCreate.cshtml",Razor,32,37,1218,2025-11-19,"Page Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Pages/RecordRelatedRecordDetails.cshtml",Razor,32,34,1228,2025-11-19,"Page Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Pages/RecordRelatedRecordManage.cshtml",Razor,32,34,1227,2025-11-19,"Page Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Pages/RecordRelatedRecordsList.cshtml",Razor,32,32,1213,2025-11-19,"Page Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Pages/Shared/FieldTableDataPreview.cshtml",Razor,56,58,1366,2025-11-19,"Page Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Pages/Shared/NavItem.cshtml",Razor,33,36,654,2025-11-19,"Page Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Pages/Shared/NavMenu.cshtml",Razor,43,44,747,2025-11-19,"Page Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Pages/Site.cshtml",Razor,35,36,1179,2025-11-19,"Page Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Pages/_AppMaster.cshtml",Razor,30,30,1093,2025-11-19,"Page Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Pages/_SystemMaster.cshtml",Razor,16,16,672,2025-11-19,"Page Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Pages/_ViewImports.cshtml",Razor,11,13,375,2025-11-19,"Page Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Pages/_ViewStart.cshtml",Razor,4,4,89,2025-11-19,"Page Component"
